# Pathway	1_2kraken_Abundance	10_2kraken_Abundance	13_2kraken_Abundance	16_2kraken_Abundance	17_2_2kraken_Abundance	17_2kraken_Abundance	18_2kraken_Abundance	19_2kraken_Abundance	20_2kraken_Abundance	21_2kraken_Abundance	22_2kraken_Abundance	23_2kraken_Abundance	24_2kraken_Abundance	25_2kraken_Abundance	26_2kraken_Abundance	27_2kraken_Abundance	2A_2kraken_Abundance	2B_2kraken_Abundance	2C_2kraken_Abundance	3A_2kraken_Abundance	3B_2kraken_Abundance	4_2kraken_Abundance	8_2_2kraken_Abundance	8_2kraken_Abundance	MmtII1_2_2kraken_Abundance	MmtII1_2_SE_full_Abundance	MmtII1_2kraken_Abundance	MmtII2_2_2kraken_Abundance	MmtII2_2kraken_Abundance	MmtII3_2_2kraken_Abundance	MmtII3_2kraken_Abundance
PWY-7283: wybutosine biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9259818473	1.3519227428	0.9814454336	0.7852793026	NA	1.2627569524	1.1689539608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5960574274	NA	NA	1.7982748944	NA	1.9200002145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VALSYN-PWY: L-valine biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5960574274	1.381141931	1.7515626145	1.7982748944	1.313932613	1.9200002145	0.7618587668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9062457374	NA	NA	3.2373993824	3.2832633632	2.0149901649	2.8553270179	NA	NA	NA	NA	NA	NA	NA	NA	31.4741210003	66.8806627429	22.0816155531	75.3989029105	62.808338598	46.1021074221	36.0581680633
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8112867159	NA	NA	2.8549249512	3.2832633632	2.0149901649	2.3207758528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-398: TCA cycle III (animals)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8937437463	NA	1.7982664228	2.9877436614	1.9631783938	NA	1.752895729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-398: TCA cycle III (animals)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8083171551	NA	1.7982664228	2.7878156583	1.9631783938	NA	1.6105602085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62074758	NA	NA	1.7180543058	NA	1.7344584957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CALVIN-PWY: Calvin-Benson-Bassham cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8725805801	1.2533946104	NA	NA	NA	NA	2.2449501652	NA	NA	5.2425671196	NA	NA	NA	NA	NA	149.3982167345	238.0895837392	148.8436969453	300.1882820049	255.8667283393	70.1953732942	30.1661458115
GLUTORN-PWY: L-ornithine biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8651217873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.942397037	8.8909286819	NA	15.7034273808	3.9385933275	NA	NA
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8634027549	1.600860963	1.709258595	NA	2.6300180888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8634027549	1.600860963	1.709258595	NA	2.6300180888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6835765608	NA	1.5382100046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8392329249	1.0902153175	1.7106493071	1.6594236487	1.732229467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6141116475	33.049584881	8.3510605261	50.5511809841	40.1286575487	7.3667161786	4.4209749377
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8392329249	NA	NA	1.6594236487	1.732229467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8267864523	1.7060075791	1.7136522071	NA	3.2169883199	1.5343306483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8267864523	1.7060075791	1.7136522071	NA	3.2169883199	1.5343306483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5873: ubiquinol-7 biosynthesis (eukaryotic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8267864523	1.7060075791	1.7136522071	NA	3.2169883199	1.5343306483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5873: ubiquinol-7 biosynthesis (eukaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8267864523	1.7060075791	1.7136522071	NA	3.2169883199	1.5343306483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8267864523	1.7060075791	1.7136522071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8267864523	1.7060075791	1.7136522071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5870: ubiquinol-8 biosynthesis (eukaryotic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.742380393	1.5025593986	1.674931939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5870: ubiquinol-8 biosynthesis (eukaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.742380393	1.5025593986	1.674931939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5872: ubiquinol-10 biosynthesis (eukaryotic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.742380393	1.5025593986	1.674931939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5872: ubiquinol-10 biosynthesis (eukaryotic)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.742380393	1.5025593986	1.674931939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7012348823	0.8851163821	3.9959180701	1.8192115409	1.7533872362	0.9341717586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7012348823	0.8851163821	3.9959180701	1.8192115409	1.7533872362	0.9341717586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLYCOCAT-PWY: glycogen degradation I (bacterial)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6927186768	0.8077154957	2.6769655727	1.7540619361	1.5507185237	0.5831525571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLYCOCAT-PWY: glycogen degradation I (bacterial)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6927186768	0.8077154957	2.6769655727	1.7540619361	1.5507185237	0.5831525571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6897: thiamin salvage II	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6752083363	0.8661041954	3.9641862751	1.7741862004	1.7204881757	0.9092988852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6897: thiamin salvage II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6752083363	0.8661041954	3.9641862751	1.7741862004	1.7204881757	0.9092988852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7391: isoprene biosynthesis II (engineered)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6734453042	1.4481475053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7391: isoprene biosynthesis II (engineered)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6734453042	1.4481475053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6204125108	2.2536218703	1.8435512645	1.7237688889	2.1980382486	1.68018594	1.4953128871	NA	NA	NA	NA	NA	NA	NA	NA	38.0357242753	35.2198816074	67.7846179463	243.9255562821	35.4215675976	148.853621912	144.5614255107
PWY-5103: L-isoleucine biosynthesis III|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3936412164	NA	NA	1.5256236991	NA	1.5930734518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5811385092	1.4028591984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5811385092	1.4028591984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5673609697	NA	NA	1.7831041866	0.5477951246	1.5367261184	1.4735813792	NA	NA	NA	NA	NA	NA	NA	NA	8.1741390945	8.3266280372	NA	NA	NA	NA	NA
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5673609697	NA	NA	1.7831041866	0.5477951246	1.5367261184	1.1165745953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.546092442	NA	NA	1.8398669688	1.8881265571	NA	1.9893808847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6988741945	26.7829978331	29.0555544059	NA
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5174988813	NA	2.2205576498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4849315074	NA	1.4067311495000001	2.0691792106	NA	1.4357791107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6859: all-trans-farnesol biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4067468703	1.9250822468	2.5738022458	2.8081126539	1.3393185111	1.3230002581	4.1186117528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6859: all-trans-farnesol biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4067468703	1.9250822468	2.5738022458	2.8081126539	1.3393185111	1.3230002581	4.1186117528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3633855074	2.8521737245	NA	3.3221461281	2.4702886121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7039: phosphatidate metabolism, as a signaling molecule	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3511098908	2.6385487603	2.772502043	2.4588860017	1.3532089878	0.680619752	0.9258022923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7039: phosphatidate metabolism, as a signaling molecule|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3511098908	2.6385487603	2.772502043	2.4588860017	1.3532089878	0.680619752	0.9258022923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3143412297	NA	NA	NA	NA	1.2286887831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2921362278	1.1086545911	1.0298705272	NA	1.2449800822	0.9709172514	NA	9.7049748237	NA	8.1754246639	NA	NA	NA	NA	NA	258.6107713361	373.526028703	159.2216995596	151.8322992302	110.6989959696	71.1027966306	66.8019649722
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.235479866	1.1086545911	1.0298705272	NA	1.2449800822	0.9709172514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7118: chitin degradation to ethanol	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2609649656	1.395494688	2.103929342	1.3573374406	3.8359717711	1.2659322222	2.1336160881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7118: chitin degradation to ethanol|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2609649656	1.395494688	2.103929342	1.3573374406	3.8359717711	1.2659322222	2.1336160881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6936: seleno-amino acid biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2367156531	1.4508980089	NA	NA	NA	NA	0.64662140319999994	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.9609904238	NA	8.9839980845	24.366846542	13.8392337147	NA
PWY-6936: seleno-amino acid biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2367156531	1.4508980089	NA	NA	NA	NA	0.64662140319999994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2282319053	2.1944542247	NA	2.3481986366	2.4041003693	1.2587173658	1.5838872121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-400: glycolysis VI (metazoan)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1435881798	1.6130420157	1.2591971658	1.7048846539	1.7026672701	1.9351152013	1.1716667137	NA	NA	NA	NA	NA	NA	NA	NA	41.523599736	38.7018558888	71.5656781708	243.7542306692	38.6046384122	137.8659201645	132.1673996396
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1305787243	NA	2.3136457745	2.3759500942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1305787243	NA	2.2653497361	2.3759500942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1180490999	2.8696011216	2.6147581348	3.1080384669	2.7125038996	2.3769748114	NA	16.4840190185	NA	NA	NA	NA	NA	NA	NA	27.9453444068	45.6259062516	9.3950566887	34.5127081808	29.9855061786	12.8993080512	10.660440314
PWY-5083: NAD/NADH phosphorylation and dephosphorylation|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1180490999	1.3639210125	2.0001412277	2.9215134199	2.442461368	2.1375286424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0799105433	0.9685298148	1.1216752468	1.7200007372	1.8765420614	1.077595557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0799105433	0.9685298148	1.1216752468	1.7200007372	1.8765420614	1.077595557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0488459349	0.9352228567	2.3898075853	2.7097805009	3.1229055277	1.185499861	0.7622119972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0381520893	1.5592933579	1.066098081	2.1531547599	1.1658222348	NA	2.2125862848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6737: starch degradation V	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9925621486	1.0744772346	2.5999330274	1.6842601073	1.7168798658	0.64718669660000006	0.7797119784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6737: starch degradation V|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9925621486	1.0744772346	2.5999330274	1.6842601073	1.7168798658	0.64718669660000006	0.7797119784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6075: ergosterol biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8505209441	NA	1.3402329012	NA	NA	1.0620067292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6075: ergosterol biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8505209441	NA	1.3402329012	NA	NA	1.0620067292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6317: galactose degradation I (Leloir pathway)	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.814594948	0.6965000871	2.0394590919	NA	3.065274083	1.008539101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6317: galactose degradation I (Leloir pathway)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.814594948	0.6965000871	2.0394590919	NA	3.065274083	1.008539101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-1042: glycolysis IV (plant cytosol)	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7842955995	1.8986918373	1.3157071496	1.5289212633	1.4860596259	1.9949328002	1.3323254175	28.1882914871	NA	18.7291956475	NA	NA	NA	NA	NA	623.5182737729	863.9436410948	384.4770744199	669.5791910531	586.66837568	238.1339676012	222.947912244
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.5108753452	NA	NA	2.6801936034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COA-PWY: coenzyme A biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9301706737	1.7147385993	1.5556844568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3408498531	4.6153076116	2.3917090576	NA	12.035235358	NA	NA
COA-PWY: coenzyme A biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9301706737	1.7147385993	1.5556844568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-3841: folate transformations II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.431375552	1.5154223239	2.0449646978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2536218703	1.8435512645	1.7237688889	2.1980382486	1.68018594	1.4953128871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5659: GDP-mannose biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1738878153	1.0657721034	1.8590337048	2.2408872681	2.0567483272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.5601943478	33.4273843997	20.872708159	9.6048678678	NA
PWY-5659: GDP-mannose biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1738878153	1.0657721034	1.8590337048	2.2408872681	2.0567483272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7385: 1,3-propanediol biosynthesis (engineered)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1586913475	NA	1.4867586366	1.6485346642	NA	1.1720106198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7385: 1,3-propanediol biosynthesis (engineered)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1586913475	NA	1.4867586366	1.6485346642	NA	1.1720106198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0617378481	2.9862640686	2.0602470868	2.9980073673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0617378481	2.9862640686	2.0602470868	2.9980073673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9113390664	NA	NA	1.9432039804	NA	1.5626686189	NA	NA	NA	NA	NA	NA	NA	NA	147.966520026	215.5702859051	140.0189870218	604.3374470588	527.0179827252	186.2239332418	152.3039057964
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9113390664	NA	NA	1.9432039804	NA	1.2404113363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-1042: glycolysis IV (plant cytosol)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8986918373	1.3157071496	1.5289212633	1.4860596259	1.9949328002	1.3323254175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
